id	файл	ключ	заведён	примечание
de:erzaehlen:praes.1pl:produce	data/de_verbs.csv	erzählen|praes.1pl|produce	2026-08-26	
de:erzaehlen:praes.2pl:produce	data/de_verbs.csv	erzählen|praes.2pl|produce	2026-08-26	
de:essen:praes.1sg:produce	data/de_verbs.csv	essen|praes.1sg|produce	2026-08-26	
de:essen:praes.3sg:produce	data/de_verbs.csv	essen|praes.3sg|produce	2026-08-26	
de:essen:praes.1pl:produce	data/de_verbs.csv	essen|praes.1pl|produce	2026-08-26	
de:essen:praes.2pl:produce	data/de_verbs.csv	essen|praes.2pl|produce	2026-08-26	
de:fahren:praes.1sg:produce	data/de_verbs.csv	fahren|praes.1sg|produce	2026-08-26	
de:fahren:praes.1pl:produce	data/de_verbs.csv	fahren|praes.1pl|produce	2026-08-26	
de:fahren:praes.2pl:produce	data/de_verbs.csv	fahren|praes.2pl|produce	2026-08-26	
de:fehlen:praes.1sg:produce	data/de_verbs.csv	fehlen|praes.1sg|produce	2026-08-26	
de:fehlen:praes.2sg:produce	data/de_verbs.csv	fehlen|praes.2sg|produce	2026-08-26	
de:fehlen:praes.3sg:produce	data/de_verbs.csv	fehlen|praes.3sg|produce	2026-08-26	
de:fehlen:praes.1pl:produce	data/de_verbs.csv	fehlen|praes.1pl|produce	2026-08-26	
de:fehlen:praes.2pl:produce	data/de_verbs.csv	fehlen|praes.2pl|produce	2026-08-26	
de:feiern:praes.1sg:produce	data/de_verbs.csv	feiern|praes.1sg|produce	2026-08-26	
de:feiern:praes.2sg:produce	data/de_verbs.csv	feiern|praes.2sg|produce	2026-08-26	
de:feiern:praes.3sg:produce	data/de_verbs.csv	feiern|praes.3sg|produce	2026-08-26	
de:feiern:praes.1pl:produce	data/de_verbs.csv	feiern|praes.1pl|produce	2026-08-26	
de:feiern:praes.2pl:produce	data/de_verbs.csv	feiern|praes.2pl|produce	2026-08-26	
de:fernsehen:praes.1sg:produce	data/de_verbs.csv	fernsehen|praes.1sg|produce	2026-08-26	
de:fernsehen:praes.2sg:produce	data/de_verbs.csv	fernsehen|praes.2sg|produce	2026-08-26	
de:fernsehen:praes.3sg:produce	data/de_verbs.csv	fernsehen|praes.3sg|produce	2026-08-26	
de:fernsehen:praes.1pl:produce	data/de_verbs.csv	fernsehen|praes.1pl|produce	2026-08-26	
de:fernsehen:praes.2pl:produce	data/de_verbs.csv	fernsehen|praes.2pl|produce	2026-08-26	
de:finden:praes.1sg:produce	data/de_verbs.csv	finden|praes.1sg|produce	2026-08-26	
de:finden:praes.2sg:produce	data/de_verbs.csv	finden|praes.2sg|produce	2026-08-26	
de:finden:praes.3sg:produce	data/de_verbs.csv	finden|praes.3sg|produce	2026-08-26	
de:finden:praes.1pl:produce	data/de_verbs.csv	finden|praes.1pl|produce	2026-08-26	
de:finden:praes.2pl:produce	data/de_verbs.csv	finden|praes.2pl|produce	2026-08-26	
de:fliegen:praes.1sg:produce	data/de_verbs.csv	fliegen|praes.1sg|produce	2026-08-26	
de:fliegen:praes.2sg:produce	data/de_verbs.csv	fliegen|praes.2sg|produce	2026-08-26	
de:fliegen:praes.3sg:produce	data/de_verbs.csv	fliegen|praes.3sg|produce	2026-08-26	
de:fliegen:praes.1pl:produce	data/de_verbs.csv	fliegen|praes.1pl|produce	2026-08-26	
de:fliegen:praes.2pl:produce	data/de_verbs.csv	fliegen|praes.2pl|produce	2026-08-26	
de:fragen:praes.1sg:produce	data/de_verbs.csv	fragen|praes.1sg|produce	2026-08-26	
de:fragen:praes.2sg:produce	data/de_verbs.csv	fragen|praes.2sg|produce	2026-08-26	
de:fragen:praes.3sg:produce	data/de_verbs.csv	fragen|praes.3sg|produce	2026-08-26	
de:fragen:praes.1pl:produce	data/de_verbs.csv	fragen|praes.1pl|produce	2026-08-26	
de:fragen:praes.2pl:produce	data/de_verbs.csv	fragen|praes.2pl|produce	2026-08-26	
de:fruehstuecken:praes.1sg:produce	data/de_verbs.csv	frühstücken|praes.1sg|produce	2026-08-26	
de:fruehstuecken:praes.2sg:produce	data/de_verbs.csv	frühstücken|praes.2sg|produce	2026-08-26	
de:fruehstuecken:praes.3sg:produce	data/de_verbs.csv	frühstücken|praes.3sg|produce	2026-08-26	
de:fruehstuecken:praes.1pl:produce	data/de_verbs.csv	frühstücken|praes.1pl|produce	2026-08-26	
de:fruehstuecken:praes.2pl:produce	data/de_verbs.csv	frühstücken|praes.2pl|produce	2026-08-26	
de:geben:praes.1sg:produce	data/de_verbs.csv	geben|praes.1sg|produce	2026-08-26	
de:geben:praes.1pl:produce	data/de_verbs.csv	geben|praes.1pl|produce	2026-08-26	
de:geben:praes.2pl:produce	data/de_verbs.csv	geben|praes.2pl|produce	2026-08-26	
de:gefallen:praes.1sg:produce	data/de_verbs.csv	gefallen|praes.1sg|produce	2026-08-26	
de:gefallen:praes.2sg:produce	data/de_verbs.csv	gefallen|praes.2sg|produce	2026-08-26	
de:gefallen:praes.3sg:produce	data/de_verbs.csv	gefallen|praes.3sg|produce	2026-08-26	
de:gefallen:praes.1pl:produce	data/de_verbs.csv	gefallen|praes.1pl|produce	2026-08-26	
de:gefallen:praes.2pl:produce	data/de_verbs.csv	gefallen|praes.2pl|produce	2026-08-26	
de:gehen:praes.1sg:produce	data/de_verbs.csv	gehen|praes.1sg|produce	2026-08-26	
de:gehen:praes.2sg:produce	data/de_verbs.csv	gehen|praes.2sg|produce	2026-08-26	
de:gehen:praes.3sg:produce	data/de_verbs.csv	gehen|praes.3sg|produce	2026-08-26	
de:gehen:praes.1pl:produce	data/de_verbs.csv	gehen|praes.1pl|produce	2026-08-26	
de:gehen:praes.2pl:produce	data/de_verbs.csv	gehen|praes.2pl|produce	2026-08-26	
de:gehoeren:praes.1sg:produce	data/de_verbs.csv	gehören|praes.1sg|produce	2026-08-26	
de:gehoeren:praes.2sg:produce	data/de_verbs.csv	gehören|praes.2sg|produce	2026-08-26	
de:gehoeren:praes.3sg:produce	data/de_verbs.csv	gehören|praes.3sg|produce	2026-08-26	
de:gehoeren:praes.1pl:produce	data/de_verbs.csv	gehören|praes.1pl|produce	2026-08-26	
de:gehoeren:praes.2pl:produce	data/de_verbs.csv	gehören|praes.2pl|produce	2026-08-26	
de:gewinnen:praes.1sg:produce	data/de_verbs.csv	gewinnen|praes.1sg|produce	2026-08-26	
de:gewinnen:praes.2sg:produce	data/de_verbs.csv	gewinnen|praes.2sg|produce	2026-08-26	
de:gewinnen:praes.3sg:produce	data/de_verbs.csv	gewinnen|praes.3sg|produce	2026-08-26	
de:gewinnen:praes.1pl:produce	data/de_verbs.csv	gewinnen|praes.1pl|produce	2026-08-26	
de:gewinnen:praes.2pl:produce	data/de_verbs.csv	gewinnen|praes.2pl|produce	2026-08-26	
de:glauben:praes.1sg:produce	data/de_verbs.csv	glauben|praes.1sg|produce	2026-08-26	
de:glauben:praes.2sg:produce	data/de_verbs.csv	glauben|praes.2sg|produce	2026-08-26	
de:glauben:praes.3sg:produce	data/de_verbs.csv	glauben|praes.3sg|produce	2026-08-26	
de:glauben:praes.1pl:produce	data/de_verbs.csv	glauben|praes.1pl|produce	2026-08-26	
de:glauben:praes.2pl:produce	data/de_verbs.csv	glauben|praes.2pl|produce	2026-08-26	
de:gratulieren:praes.1sg:produce	data/de_verbs.csv	gratulieren|praes.1sg|produce	2026-08-26	
de:gratulieren:praes.2sg:produce	data/de_verbs.csv	gratulieren|praes.2sg|produce	2026-08-26	
de:gratulieren:praes.3sg:produce	data/de_verbs.csv	gratulieren|praes.3sg|produce	2026-08-26	
de:gratulieren:praes.1pl:produce	data/de_verbs.csv	gratulieren|praes.1pl|produce	2026-08-26	
de:gratulieren:praes.2pl:produce	data/de_verbs.csv	gratulieren|praes.2pl|produce	2026-08-26	
de:grillen:praes.1sg:produce	data/de_verbs.csv	grillen|praes.1sg|produce	2026-08-26	
de:grillen:praes.2sg:produce	data/de_verbs.csv	grillen|praes.2sg|produce	2026-08-26	
de:grillen:praes.3sg:produce	data/de_verbs.csv	grillen|praes.3sg|produce	2026-08-26	
de:grillen:praes.1pl:produce	data/de_verbs.csv	grillen|praes.1pl|produce	2026-08-26	
de:grillen:praes.2pl:produce	data/de_verbs.csv	grillen|praes.2pl|produce	2026-08-26	
de:haben:praes.1pl:produce	data/de_verbs.csv	haben|praes.1pl|produce	2026-08-26	
de:haben:praes.2pl:produce	data/de_verbs.csv	haben|praes.2pl|produce	2026-08-26	
de:halten:praes.1sg:produce	data/de_verbs.csv	halten|praes.1sg|produce	2026-08-26	
de:halten:praes.2sg:produce	data/de_verbs.csv	halten|praes.2sg|produce	2026-08-26	
de:halten:praes.3sg:produce	data/de_verbs.csv	halten|praes.3sg|produce	2026-08-26	
de:halten:praes.1pl:produce	data/de_verbs.csv	halten|praes.1pl|produce	2026-08-26	
de:halten:praes.2pl:produce	data/de_verbs.csv	halten|praes.2pl|produce	2026-08-26	
de:heiraten:praes.1sg:produce	data/de_verbs.csv	heiraten|praes.1sg|produce	2026-08-26	
de:heiraten:praes.2sg:produce	data/de_verbs.csv	heiraten|praes.2sg|produce	2026-08-26	
de:heiraten:praes.3sg:produce	data/de_verbs.csv	heiraten|praes.3sg|produce	2026-08-26	
de:heiraten:praes.1pl:produce	data/de_verbs.csv	heiraten|praes.1pl|produce	2026-08-26	
de:heiraten:praes.2pl:produce	data/de_verbs.csv	heiraten|praes.2pl|produce	2026-08-26	
de:heissen:praes.1sg:produce	data/de_verbs.csv	heißen|praes.1sg|produce	2026-08-26	
de:heissen:praes.2sg:produce	data/de_verbs.csv	heißen|praes.2sg|produce	2026-08-26	
de:heissen:praes.3sg:produce	data/de_verbs.csv	heißen|praes.3sg|produce	2026-08-26	
de:heissen:praes.1pl:produce	data/de_verbs.csv	heißen|praes.1pl|produce	2026-08-26	
de:heissen:praes.2pl:produce	data/de_verbs.csv	heißen|praes.2pl|produce	2026-08-26	
de:helfen:praes.1sg:produce	data/de_verbs.csv	helfen|praes.1sg|produce	2026-08-26	
de:helfen:praes.2sg:produce	data/de_verbs.csv	helfen|praes.2sg|produce	2026-08-26	
de:helfen:praes.3sg:produce	data/de_verbs.csv	helfen|praes.3sg|produce	2026-08-26	
de:helfen:praes.1pl:produce	data/de_verbs.csv	helfen|praes.1pl|produce	2026-08-26	
de:helfen:praes.2pl:produce	data/de_verbs.csv	helfen|praes.2pl|produce	2026-08-26	
de:hoeren:praes.1sg:produce	data/de_verbs.csv	hören|praes.1sg|produce	2026-08-26	
de:hoeren:praes.2sg:produce	data/de_verbs.csv	hören|praes.2sg|produce	2026-08-26	
de:hoeren:praes.3sg:produce	data/de_verbs.csv	hören|praes.3sg|produce	2026-08-26	
de:hoeren:praes.1pl:produce	data/de_verbs.csv	hören|praes.1pl|produce	2026-08-26	
de:hoeren:praes.2pl:produce	data/de_verbs.csv	hören|praes.2pl|produce	2026-08-26	
de:holen:praes.1sg:produce	data/de_verbs.csv	holen|praes.1sg|produce	2026-08-26	
de:holen:praes.2sg:produce	data/de_verbs.csv	holen|praes.2sg|produce	2026-08-26	
de:holen:praes.3sg:produce	data/de_verbs.csv	holen|praes.3sg|produce	2026-08-26	
de:holen:praes.1pl:produce	data/de_verbs.csv	holen|praes.1pl|produce	2026-08-26	
de:holen:praes.2pl:produce	data/de_verbs.csv	holen|praes.2pl|produce	2026-08-26	
de:kaufen:praes.1sg:produce	data/de_verbs.csv	kaufen|praes.1sg|produce	2026-08-26	
de:kaufen:praes.2sg:produce	data/de_verbs.csv	kaufen|praes.2sg|produce	2026-08-26	
de:kaufen:praes.3sg:produce	data/de_verbs.csv	kaufen|praes.3sg|produce	2026-08-26	
de:kaufen:praes.1pl:produce	data/de_verbs.csv	kaufen|praes.1pl|produce	2026-08-26	
de:kaufen:praes.2pl:produce	data/de_verbs.csv	kaufen|praes.2pl|produce	2026-08-26	
de:kennen:praes.1sg:produce	data/de_verbs.csv	kennen|praes.1sg|produce	2026-08-26	
de:kennen:praes.2sg:produce	data/de_verbs.csv	kennen|praes.2sg|produce	2026-08-26	
de:kennen:praes.3sg:produce	data/de_verbs.csv	kennen|praes.3sg|produce	2026-08-26	
de:kennen:praes.1pl:produce	data/de_verbs.csv	kennen|praes.1pl|produce	2026-08-26	
de:kennen:praes.2pl:produce	data/de_verbs.csv	kennen|praes.2pl|produce	2026-08-26	
de:kennenlernen:praes.1sg:produce	data/de_verbs.csv	kennenlernen|praes.1sg|produce	2026-08-26	
de:kennenlernen:praes.2sg:produce	data/de_verbs.csv	kennenlernen|praes.2sg|produce	2026-08-26	
de:kennenlernen:praes.3sg:produce	data/de_verbs.csv	kennenlernen|praes.3sg|produce	2026-08-26	
de:kennenlernen:praes.1pl:produce	data/de_verbs.csv	kennenlernen|praes.1pl|produce	2026-08-26	
de:kennenlernen:praes.2pl:produce	data/de_verbs.csv	kennenlernen|praes.2pl|produce	2026-08-26	
de:kochen:praes.1sg:produce	data/de_verbs.csv	kochen|praes.1sg|produce	2026-08-26	
de:kochen:praes.2sg:produce	data/de_verbs.csv	kochen|praes.2sg|produce	2026-08-26	
de:kochen:praes.3sg:produce	data/de_verbs.csv	kochen|praes.3sg|produce	2026-08-26	
de:kochen:praes.1pl:produce	data/de_verbs.csv	kochen|praes.1pl|produce	2026-08-26	
de:kochen:praes.2pl:produce	data/de_verbs.csv	kochen|praes.2pl|produce	2026-08-26	
de:koennen:praes.1sg:produce	data/de_verbs.csv	können|praes.1sg|produce	2026-08-26	
de:koennen:praes.2sg:produce	data/de_verbs.csv	können|praes.2sg|produce	2026-08-26	
de:koennen:praes.3sg:produce	data/de_verbs.csv	können|praes.3sg|produce	2026-08-26	
de:koennen:praes.1pl:produce	data/de_verbs.csv	können|praes.1pl|produce	2026-08-26	
de:koennen:praes.2pl:produce	data/de_verbs.csv	können|praes.2pl|produce	2026-08-26	
de:kommen:praes.1sg:produce	data/de_verbs.csv	kommen|praes.1sg|produce	2026-08-26	
de:kommen:praes.2sg:produce	data/de_verbs.csv	kommen|praes.2sg|produce	2026-08-26	
de:kommen:praes.3sg:produce	data/de_verbs.csv	kommen|praes.3sg|produce	2026-08-26	
de:kommen:praes.1pl:produce	data/de_verbs.csv	kommen|praes.1pl|produce	2026-08-26	
de:kommen:praes.2pl:produce	data/de_verbs.csv	kommen|praes.2pl|produce	2026-08-26	
de:kosten:praes.1sg:produce	data/de_verbs.csv	kosten|praes.1sg|produce	2026-08-26	
de:kosten:praes.2sg:produce	data/de_verbs.csv	kosten|praes.2sg|produce	2026-08-26	
de:kosten:praes.3sg:produce	data/de_verbs.csv	kosten|praes.3sg|produce	2026-08-26	
de:kosten:praes.1pl:produce	data/de_verbs.csv	kosten|praes.1pl|produce	2026-08-26	
de:kosten:praes.2pl:produce	data/de_verbs.csv	kosten|praes.2pl|produce	2026-08-26	
de:kriegen:praes.1sg:produce	data/de_verbs.csv	kriegen|praes.1sg|produce	2026-08-26	
de:kriegen:praes.2sg:produce	data/de_verbs.csv	kriegen|praes.2sg|produce	2026-08-26	
de:kriegen:praes.3sg:produce	data/de_verbs.csv	kriegen|praes.3sg|produce	2026-08-26	
de:kriegen:praes.1pl:produce	data/de_verbs.csv	kriegen|praes.1pl|produce	2026-08-26	
de:kriegen:praes.2pl:produce	data/de_verbs.csv	kriegen|praes.2pl|produce	2026-08-26	
de:lachen:praes.1sg:produce	data/de_verbs.csv	lachen|praes.1sg|produce	2026-08-26	
de:lachen:praes.2sg:produce	data/de_verbs.csv	lachen|praes.2sg|produce	2026-08-26	
de:lachen:praes.3sg:produce	data/de_verbs.csv	lachen|praes.3sg|produce	2026-08-26	
de:lachen:praes.1pl:produce	data/de_verbs.csv	lachen|praes.1pl|produce	2026-08-26	
de:lachen:praes.2pl:produce	data/de_verbs.csv	lachen|praes.2pl|produce	2026-08-26	
de:laufen:praes.1sg:produce	data/de_verbs.csv	laufen|praes.1sg|produce	2026-08-26	
de:laufen:praes.1pl:produce	data/de_verbs.csv	laufen|praes.1pl|produce	2026-08-26	
de:laufen:praes.2pl:produce	data/de_verbs.csv	laufen|praes.2pl|produce	2026-08-26	
de:leben:praes.1sg:produce	data/de_verbs.csv	leben|praes.1sg|produce	2026-08-26	
de:leben:praes.2sg:produce	data/de_verbs.csv	leben|praes.2sg|produce	2026-08-26	
de:leben:praes.3sg:produce	data/de_verbs.csv	leben|praes.3sg|produce	2026-08-26	
de:leben:praes.1pl:produce	data/de_verbs.csv	leben|praes.1pl|produce	2026-08-26	
de:leben:praes.2pl:produce	data/de_verbs.csv	leben|praes.2pl|produce	2026-08-26	
de:legen:praes.1sg:produce	data/de_verbs.csv	legen|praes.1sg|produce	2026-08-26	
de:legen:praes.2sg:produce	data/de_verbs.csv	legen|praes.2sg|produce	2026-08-26	
de:legen:praes.3sg:produce	data/de_verbs.csv	legen|praes.3sg|produce	2026-08-26	
de:legen:praes.1pl:produce	data/de_verbs.csv	legen|praes.1pl|produce	2026-08-26	
de:legen:praes.2pl:produce	data/de_verbs.csv	legen|praes.2pl|produce	2026-08-26	
de:lernen:praes.1sg:produce	data/de_verbs.csv	lernen|praes.1sg|produce	2026-08-26	
de:lernen:praes.2sg:produce	data/de_verbs.csv	lernen|praes.2sg|produce	2026-08-26	
de:lernen:praes.3sg:produce	data/de_verbs.csv	lernen|praes.3sg|produce	2026-08-26	
de:lernen:praes.1pl:produce	data/de_verbs.csv	lernen|praes.1pl|produce	2026-08-26	
de:lernen:praes.2pl:produce	data/de_verbs.csv	lernen|praes.2pl|produce	2026-08-26	
de:lesen:praes.1sg:produce	data/de_verbs.csv	lesen|praes.1sg|produce	2026-08-26	
de:lesen:praes.3sg:produce	data/de_verbs.csv	lesen|praes.3sg|produce	2026-08-26	
de:lesen:praes.1pl:produce	data/de_verbs.csv	lesen|praes.1pl|produce	2026-08-26	
de:lesen:praes.2pl:produce	data/de_verbs.csv	lesen|praes.2pl|produce	2026-08-26	
de:lieben:praes.1sg:produce	data/de_verbs.csv	lieben|praes.1sg|produce	2026-08-26	
de:lieben:praes.2sg:produce	data/de_verbs.csv	lieben|praes.2sg|produce	2026-08-26	
de:lieben:praes.3sg:produce	data/de_verbs.csv	lieben|praes.3sg|produce	2026-08-26	
de:lieben:praes.1pl:produce	data/de_verbs.csv	lieben|praes.1pl|produce	2026-08-26	
de:lieben:praes.2pl:produce	data/de_verbs.csv	lieben|praes.2pl|produce	2026-08-26	
de:liegen:praes.1sg:produce	data/de_verbs.csv	liegen|praes.1sg|produce	2026-08-26	
de:liegen:praes.2sg:produce	data/de_verbs.csv	liegen|praes.2sg|produce	2026-08-26	
de:liegen:praes.3sg:produce	data/de_verbs.csv	liegen|praes.3sg|produce	2026-08-26	
de:liegen:praes.1pl:produce	data/de_verbs.csv	liegen|praes.1pl|produce	2026-08-26	
de:liegen:praes.2pl:produce	data/de_verbs.csv	liegen|praes.2pl|produce	2026-08-26	
de:machen:praes.1sg:produce	data/de_verbs.csv	machen|praes.1sg|produce	2026-08-26	
de:machen:praes.2sg:produce	data/de_verbs.csv	machen|praes.2sg|produce	2026-08-26	
de:machen:praes.3sg:produce	data/de_verbs.csv	machen|praes.3sg|produce	2026-08-26	
de:machen:praes.1pl:produce	data/de_verbs.csv	machen|praes.1pl|produce	2026-08-26	
de:machen:praes.2pl:produce	data/de_verbs.csv	machen|praes.2pl|produce	2026-08-26	
de:mieten:praes.1sg:produce	data/de_verbs.csv	mieten|praes.1sg|produce	2026-08-26	
de:mieten:praes.2sg:produce	data/de_verbs.csv	mieten|praes.2sg|produce	2026-08-26	
de:mieten:praes.3sg:produce	data/de_verbs.csv	mieten|praes.3sg|produce	2026-08-26	
de:mieten:praes.1pl:produce	data/de_verbs.csv	mieten|praes.1pl|produce	2026-08-26	
de:mieten:praes.2pl:produce	data/de_verbs.csv	mieten|praes.2pl|produce	2026-08-26	
de:mitbringen:praes.1sg:produce	data/de_verbs.csv	mitbringen|praes.1sg|produce	2026-08-26	
de:mitbringen:praes.2sg:produce	data/de_verbs.csv	mitbringen|praes.2sg|produce	2026-08-26	
de:mitbringen:praes.3sg:produce	data/de_verbs.csv	mitbringen|praes.3sg|produce	2026-08-26	
de:mitbringen:praes.1pl:produce	data/de_verbs.csv	mitbringen|praes.1pl|produce	2026-08-26	
de:mitbringen:praes.2pl:produce	data/de_verbs.csv	mitbringen|praes.2pl|produce	2026-08-26	
de:mitkommen:praes.1sg:produce	data/de_verbs.csv	mitkommen|praes.1sg|produce	2026-08-26	
de:mitkommen:praes.2sg:produce	data/de_verbs.csv	mitkommen|praes.2sg|produce	2026-08-26	
de:mitkommen:praes.3sg:produce	data/de_verbs.csv	mitkommen|praes.3sg|produce	2026-08-26	
de:mitkommen:praes.1pl:produce	data/de_verbs.csv	mitkommen|praes.1pl|produce	2026-08-26	
de:mitkommen:praes.2pl:produce	data/de_verbs.csv	mitkommen|praes.2pl|produce	2026-08-26	
de:mitmachen:praes.1sg:produce	data/de_verbs.csv	mitmachen|praes.1sg|produce	2026-08-26	
de:mitmachen:praes.2sg:produce	data/de_verbs.csv	mitmachen|praes.2sg|produce	2026-08-26	
de:mitmachen:praes.3sg:produce	data/de_verbs.csv	mitmachen|praes.3sg|produce	2026-08-26	
de:mitmachen:praes.1pl:produce	data/de_verbs.csv	mitmachen|praes.1pl|produce	2026-08-26	
de:mitmachen:praes.2pl:produce	data/de_verbs.csv	mitmachen|praes.2pl|produce	2026-08-26	
de:mitnehmen:praes.1sg:produce	data/de_verbs.csv	mitnehmen|praes.1sg|produce	2026-08-26	
de:mitnehmen:praes.2sg:produce	data/de_verbs.csv	mitnehmen|praes.2sg|produce	2026-08-26	
de:mitnehmen:praes.3sg:produce	data/de_verbs.csv	mitnehmen|praes.3sg|produce	2026-08-26	
de:mitnehmen:praes.1pl:produce	data/de_verbs.csv	mitnehmen|praes.1pl|produce	2026-08-26	
de:mitnehmen:praes.2pl:produce	data/de_verbs.csv	mitnehmen|praes.2pl|produce	2026-08-26	
de:moegen:praes.1sg:produce	data/de_verbs.csv	mögen|praes.1sg|produce	2026-08-26	
de:moegen:praes.2sg:produce	data/de_verbs.csv	mögen|praes.2sg|produce	2026-08-26	
de:moegen:praes.3sg:produce	data/de_verbs.csv	mögen|praes.3sg|produce	2026-08-26	
de:moegen:praes.1pl:produce	data/de_verbs.csv	mögen|praes.1pl|produce	2026-08-26	
de:moegen:praes.2pl:produce	data/de_verbs.csv	mögen|praes.2pl|produce	2026-08-26	
de:muessen:praes.1sg:produce	data/de_verbs.csv	müssen|praes.1sg|produce	2026-08-26	
de:muessen:praes.2sg:produce	data/de_verbs.csv	müssen|praes.2sg|produce	2026-08-26	
de:muessen:praes.3sg:produce	data/de_verbs.csv	müssen|praes.3sg|produce	2026-08-26	
de:muessen:praes.1pl:produce	data/de_verbs.csv	müssen|praes.1pl|produce	2026-08-26	
de:muessen:praes.2pl:produce	data/de_verbs.csv	müssen|praes.2pl|produce	2026-08-26	
de:nehmen:praes.1sg:produce	data/de_verbs.csv	nehmen|praes.1sg|produce	2026-08-26	
de:nehmen:praes.1pl:produce	data/de_verbs.csv	nehmen|praes.1pl|produce	2026-08-26	
de:nehmen:praes.2pl:produce	data/de_verbs.csv	nehmen|praes.2pl|produce	2026-08-26	
de:oeffnen:praes.1sg:produce	data/de_verbs.csv	öffnen|praes.1sg|produce	2026-08-26	
de:oeffnen:praes.2sg:produce	data/de_verbs.csv	öffnen|praes.2sg|produce	2026-08-26	
de:oeffnen:praes.3sg:produce	data/de_verbs.csv	öffnen|praes.3sg|produce	2026-08-26	
de:oeffnen:praes.1pl:produce	data/de_verbs.csv	öffnen|praes.1pl|produce	2026-08-26	
de:oeffnen:praes.2pl:produce	data/de_verbs.csv	öffnen|praes.2pl|produce	2026-08-26	
de:rauchen:praes.1sg:produce	data/de_verbs.csv	rauchen|praes.1sg|produce	2026-08-26	
de:rauchen:praes.2sg:produce	data/de_verbs.csv	rauchen|praes.2sg|produce	2026-08-26	
de:rauchen:praes.3sg:produce	data/de_verbs.csv	rauchen|praes.3sg|produce	2026-08-26	
de:rauchen:praes.1pl:produce	data/de_verbs.csv	rauchen|praes.1pl|produce	2026-08-26	
de:rauchen:praes.2pl:produce	data/de_verbs.csv	rauchen|praes.2pl|produce	2026-08-26	
de:regnen:praes.1sg:produce	data/de_verbs.csv	regnen|praes.1sg|produce	2026-08-26	
de:regnen:praes.2sg:produce	data/de_verbs.csv	regnen|praes.2sg|produce	2026-08-26	
de:regnen:praes.3sg:produce	data/de_verbs.csv	regnen|praes.3sg|produce	2026-08-26	
de:regnen:praes.1pl:produce	data/de_verbs.csv	regnen|praes.1pl|produce	2026-08-26	
de:regnen:praes.2pl:produce	data/de_verbs.csv	regnen|praes.2pl|produce	2026-08-26	
de:reisen:praes.1sg:produce	data/de_verbs.csv	reisen|praes.1sg|produce	2026-08-26	
de:reisen:praes.2sg:produce	data/de_verbs.csv	reisen|praes.2sg|produce	2026-08-26	
de:reisen:praes.3sg:produce	data/de_verbs.csv	reisen|praes.3sg|produce	2026-08-26	
de:reisen:praes.1pl:produce	data/de_verbs.csv	reisen|praes.1pl|produce	2026-08-26	
de:reisen:praes.2pl:produce	data/de_verbs.csv	reisen|praes.2pl|produce	2026-08-26	
de:reparieren:praes.1sg:produce	data/de_verbs.csv	reparieren|praes.1sg|produce	2026-08-26	
de:reparieren:praes.2sg:produce	data/de_verbs.csv	reparieren|praes.2sg|produce	2026-08-26	
de:reparieren:praes.3sg:produce	data/de_verbs.csv	reparieren|praes.3sg|produce	2026-08-26	
de:reparieren:praes.1pl:produce	data/de_verbs.csv	reparieren|praes.1pl|produce	2026-08-26	
de:reparieren:praes.2pl:produce	data/de_verbs.csv	reparieren|praes.2pl|produce	2026-08-26	
de:riechen:praes.1sg:produce	data/de_verbs.csv	riechen|praes.1sg|produce	2026-08-26	
de:riechen:praes.2sg:produce	data/de_verbs.csv	riechen|praes.2sg|produce	2026-08-26	
de:riechen:praes.3sg:produce	data/de_verbs.csv	riechen|praes.3sg|produce	2026-08-26	
de:riechen:praes.1pl:produce	data/de_verbs.csv	riechen|praes.1pl|produce	2026-08-26	
de:riechen:praes.2pl:produce	data/de_verbs.csv	riechen|praes.2pl|produce	2026-08-26	
de:sagen:praes.1sg:produce	data/de_verbs.csv	sagen|praes.1sg|produce	2026-08-26	
de:sagen:praes.2sg:produce	data/de_verbs.csv	sagen|praes.2sg|produce	2026-08-26	
de:sagen:praes.3sg:produce	data/de_verbs.csv	sagen|praes.3sg|produce	2026-08-26	
de:sagen:praes.1pl:produce	data/de_verbs.csv	sagen|praes.1pl|produce	2026-08-26	
de:sagen:praes.2pl:produce	data/de_verbs.csv	sagen|praes.2pl|produce	2026-08-26	
de:scheinen:praes.1sg:produce	data/de_verbs.csv	scheinen|praes.1sg|produce	2026-08-26	
de:scheinen:praes.2sg:produce	data/de_verbs.csv	scheinen|praes.2sg|produce	2026-08-26	
de:scheinen:praes.3sg:produce	data/de_verbs.csv	scheinen|praes.3sg|produce	2026-08-26	
de:scheinen:praes.1pl:produce	data/de_verbs.csv	scheinen|praes.1pl|produce	2026-08-26	
de:scheinen:praes.2pl:produce	data/de_verbs.csv	scheinen|praes.2pl|produce	2026-08-26	
de:schicken:praes.1sg:produce	data/de_verbs.csv	schicken|praes.1sg|produce	2026-08-26	
de:schicken:praes.2sg:produce	data/de_verbs.csv	schicken|praes.2sg|produce	2026-08-26	
de:schicken:praes.3sg:produce	data/de_verbs.csv	schicken|praes.3sg|produce	2026-08-26	
de:schicken:praes.1pl:produce	data/de_verbs.csv	schicken|praes.1pl|produce	2026-08-26	
de:schicken:praes.2pl:produce	data/de_verbs.csv	schicken|praes.2pl|produce	2026-08-26	
de:schlafen:praes.1sg:produce	data/de_verbs.csv	schlafen|praes.1sg|produce	2026-08-26	
